job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
60123502415.0,DotNet - Technical Specialist,Mindtree,4-7 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,3759 Reviews,"Azure,micro services,cloud security,API,DevOps,Azure Logic Apps,API Management,Jenkins",1 Day Ago,https://www.naukri.com/job-listings-dotnet-technical-specialist-mindtree-limited-bangalore-bengaluru-4-to-7-years-060123502415,https://www.naukri.com/mindtree-jobs-careers-30528
301222002723.0,Tele Caller,Reycruit,0-1 Yrs,"1,00,000 - 1,75,000 PA.",Hyderabad/Secunderabad,,,"Communication Skills,MS Office",9 Days Ago,https://www.naukri.com/job-listings-tele-caller-reycruit-hyderabad-secunderabad-0-to-1-years-301222002723,https://www.naukri.com/reycruit-jobs-careers-5906184
50123011317.0,BPO- Domestic Day-shift Voice Process,Jobshop Consulting,0-2 Yrs,"2,00,000 - 3,00,000 PA.",Bangalore/Bengaluru,5.0,28 Reviews,"BPO,Voice process,Banking,Recruitment",2 Days Ago,https://www.naukri.com/job-listings-bpo-domestic-day-shift-voice-process-jobshop-bangalore-bengaluru-0-to-2-years-050123011317,https://www.naukri.com/jobshop-consulting-jobs-careers-3019660
261122004133.0,Python developer Immediate Joiners Only Hyderabad,Mithra Jobs,2-4 Yrs,"2,00,000 - 4,00,000 PA.",Hyderabad/Secunderabad(Madhapur),,,"django framework,Django,Python",5 Days Ago,https://www.naukri.com/job-listings-python-developer-immediate-joiners-only-hyderabad-mithra-jobs-hyderabad-secunderabad-2-to-4-years-261122004133,https://www.naukri.com/mithra-jobs-jobs-careers-2390780
50123007380.0,Inside Sales Executive,Quickmove Technologies,0-1 Yrs,"50,000 - 1,00,000 PA.",Bangalore/Bengaluru,3.3,7 Reviews,"Cold Calling,Inside Sales,ERP,written,MS Outlook,MS Excel,oral communication,MS Word",2 Days Ago,https://www.naukri.com/job-listings-inside-sales-executive-quickmove-technologies-bangalore-bengaluru-0-to-1-years-050123007380,https://www.naukri.com/quickmove-technologies-jobs-careers-3596888
311222904333.0,PL/SQL Developer,Infosys,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,3.9,28172 Reviews,"sql,ETL - >PLSQL,>PLSQL,ETL,agile methodologies,SDLC,sql development,data analytics",7 Days Ago,https://www.naukri.com/job-listings-pl-sql-developer-infosys-limited-bangalore-bengaluru-3-to-5-years-311222904333,https://www.naukri.com/infosys-jobs-careers-11244
51122007976.0,Electrical Marketing / Sales & Service Engineer Power Sector / B2B,Xcelanta Services,0-0 Yrs,"2,00,000 - 3,00,000 PA.","Ludhiana, Pune, Jamshedpur, Delhi / NCR, Raipur",,,"Field Marketing,Business Development,Electrical Engineering,Estimation Engineering,sales,Electricals,Tendering,B2B Marketing",1 Day Ago,https://www.naukri.com/job-listings-electrical-marketing-sales-service-engineer-power-sector-b2b-xcelanta-services-ludhiana-pune-jamshedpur-delhi-ncr-raipur-0-to-0-years-051122007976,https://www.naukri.com/xcelanta-services-jobs-careers-6682777
301222005080.0,Digital Marketing,Talent  Corner HR Services Pvt Ltd,4-7 Yrs,"11,00,000 - 13,00,000 PA.",Gurgaon/Gurugram,,,"Social Media,Digital Marketing,Display Advertising,SEM,Campaigns,SEO",9 Days Ago,https://www.naukri.com/job-listings-digital-marketing-talent-corner-hr-services-pvt-ltd-gurgaon-gurugram-4-to-7-years-301222005080,https://www.naukri.com/talent-corner-hr-services-jobs-careers-1038116
291222609000.0,CNC Turning - Fanuc - 2- 6yrs Exp - Hosur,Creative Engineering Consultants India,2-6 Yrs,"50,000 - 2,50,000 PA.",Hosur,,,"CNC,CNC Programming,Programming,Fanuc,CNC Turning",10 Days Ago,https://www.naukri.com/job-listings-cnc-turning-fanuc-2-6yrs-exp-hosur-creative-engineering-consultants-india-hosur-2-to-6-years-291222609000,https://www.naukri.com/creative-engineering-consultants-india-jobs-careers-599879
241122009697.0,DevOps Engineer,Allianz,3-8 Yrs,Not disclosed,"Hybrid - Mumbai, Pune, Trivandrum/Thiruvananthapuram",4.2,264 Reviews,"Docker,Devops,Kubernetes,Jenkins,GIT,Scripting",6 Days Ago,https://www.naukri.com/job-listings-devops-engineer-allianz-mumbai-pune-trivandrum-thiruvananthapuram-3-to-8-years-241122009697,https://www.naukri.com/wrtr-ink-jobs-careers-5935658
50123912338.0,Software Engineer – Laravel,Neologicx,1-2 Yrs,Not disclosed,Bikaner,,,"Laravel,JavaScript,communication,HTML,Laravel Troubleshooting,unit testing,REST,MVC architecture",3 Days Ago,https://www.naukri.com/job-listings-software-engineer-laravel-neologicx-bikaner-1-to-2-years-050123912338,https://www.naukri.com/neologicx-jobs-careers-123630539
291222005830.0,Regional Sales Manager,Tekpillar,5-8 Yrs,"5,00,000 - 8,00,000 PA.","Kolkata, Ahmedabad, Mumbai (All Areas)",,,"Sales,Field Sales Management,Territory Sales,B2C Sales,Distributor Sales,Channel Sales,B2B Sales,Counselling",10 Days Ago,https://www.naukri.com/job-listings-regional-sales-manager-tekpillar-kolkata-ahmedabad-mumbai-all-areas-5-to-8-years-291222005830,https://www.naukri.com/tekpillar-jobs-careers-5470646
90422000128.0,Hiring For Travel Process,MYWHY,0-5 Yrs,"2,00,000 - 5,00,000 PA.","Gurgaon/Gurugram, Delhi / NCR",,,"BPO,Customer Service,Tourism,GDS,Travel,Hotel Management,Flight,Bhm",6 Days Ago,https://www.naukri.com/job-listings-hiring-for-travel-process-mywhy-gurgaon-gurugram-delhi-ncr-0-to-5-years-090422000128,https://www.naukri.com/mywhy-jobs-careers-6178706
30123007721.0,HR Executive  - Urgent requirement at Irrungattukotai (Chennai),Glsd Recruitment Solutions,2-5 Yrs,"2,50,000 - 3,00,000 PA.",Chennai(Irungattukottai),,,"HR Generalist Activities,Payroll,Time Office,ESI,EPF,Compliance,Recruitment",5 Days Ago,https://www.naukri.com/job-listings-hr-executive-urgent-requirement-at-irrungattukotai-chennai-glsd-recruitment-solutions-chennai-2-to-5-years-030123007721,https://www.naukri.com/glsd-recruitment-solutions-jobs-careers-3505992
91021003706.0,Tech Lead - Automation Tester ( Selenium with Java),Pixelque Software,7-12 Yrs,"10,00,000 - 20,00,000 PA.",Hybrid - Ahmedabad(Makarba +1),4.3,12 Reviews,"Automation Testing,Selenium,Cypress,Continuous Integration,QA Automation,QA methodology,WebDriver io &Java,Test Scripting",8 Days Ago,https://www.naukri.com/job-listings-tech-lead-automation-tester-selenium-with-java-pixelque-software-private-limited-ahmedabad-7-to-12-years-091021003706,https://www.naukri.com/pixelque-jobs-careers-6210240
40123910982.0,Embedded C/C++ Developer,Varite India Pvt. Ltd.,6-11 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Embedded C,C++,Linux,Software development,QNX OS,Linux system programming,Software System development,Linux/Android Drivers",4 Days Ago,https://www.naukri.com/job-listings-embedded-c-c-developer-varite-india-pvt-ltd-bangalore-bengaluru-6-to-11-years-040123910982,https://www.naukri.com/varite-jobs-careers-82233
311222002217.0,Assistant Manager HR,Venus Remedies (VRL),2-7 Yrs,"3,00,000 - 6,00,000 PA.",Panchkula,4.2,264 Reviews,"Recruitment,Lateral Hiring,Staffing,Volume Hiring,Selection,Hiring,HR,Technical Recruitment",8 Days Ago,https://www.naukri.com/job-listings-assistant-manager-hr-venus-remedies-vrl-panchkula-2-to-7-years-311222002217,https://www.naukri.com/venus-remedies-vrl-jobs-careers-1837352
40123010112.0,Microstrategy Developer,ERM Placement Services (p) Ltd.,5-8 Yrs,Not disclosed,"Chennai, Bangalore/Bengaluru",,,microstrategy,4 Days Ago,https://www.naukri.com/job-listings-microstrategy-developer-erm-placement-services-p-ltd-chennai-bangalore-bengaluru-5-to-8-years-040123010112,https://www.naukri.com/erm-placement-services-jobs-careers-1477290
211222006941.0,Senior Java BED ( PAN India)- KG,Tech Mahindra,8-12 Yrs,"25,00,000 - 27,50,000 PA.","Temp. WFH - Noida, Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,21440 Reviews,"Kafka,sql,spring boot,REST API,java,Lambda,Design Patterns,REST API's",3 Days Ago,https://www.naukri.com/job-listings-senior-java-bed-pan-india-kg-tech-mahindra-noida-kolkata-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-mumbai-all-areas-8-to-12-years-211222006941,https://www.naukri.com/born-commerce-jobs-careers-756865
71222009884.0,Accounts Executive and Administrator,RMoney,,"1,25,000 - 1,75,000 PA.",,3.3,16 Reviews,"Tally,Excel,Accounting,MS Office,Powerpoint",Walk-in1 Day Ago,https://www.naukri.com/job-listings-accounts-executive-and-administrator-rmoney-agra-1-to-2-years-071222009884,https://www.naukri.com/rmoney-jobs-careers-652033
60123905916.0,People Advisor Senior Analyst,Accenture,2-6 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4.1,32151 Reviews,"Business process,Change management,Performance management,Conflict management,Consulting,written communication,excel,Performance improvement",2 Days Ago,https://www.naukri.com/job-listings-people-advisor-senior-analyst-accenture-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-6-years-060123905916,https://www.naukri.com/accenture-jobs-careers-7682
50123911580.0,EA To President Sales,RCPC,4-6 Yrs,Not disclosed,Ahmedabad,,,"Executive Assistant,record keeping,maintenance,sales,editing",3 Days Ago,https://www.naukri.com/job-listings-ea-to-president-sales-rcpc-ahmedabad-4-to-6-years-050123911580,https://www.naukri.com/rcpc-jobs-careers-123598109
60123010136.0,Consultant / Sr. Consultant - JDA/BY WMS and WMS Manhattan,Deloitte,3-8 Yrs,Not disclosed,"Kolkata, Chennai, Bangalore/Bengaluru",4.0,10263 Reviews,"project management,Project44,High Jump,Manhattan,Blue Yonder,functional testing,consulting,test cases",1 Day Ago,https://www.naukri.com/job-listings-consultant-sr-consultant-jda-by-wms-and-wms-manhattan-deloitte-kolkata-chennai-bangalore-bengaluru-3-to-8-years-060123010136,https://www.naukri.com/deloitte-jobs-careers-1706
40123501565.0,Deputy Manager- Visual Merchandizing,Reliance Retail,2-6 Yrs,Not disclosed,Mumbai,4.1,16285 Reviews,"Training,Administration,People development,Sales,Relationship building,Visual Merchandising,Windows,Budgeting",3 Days Ago,https://www.naukri.com/job-listings-deputy-manager-visual-merchandizing-reliance-retail-mumbai-2-to-6-years-040123501565,https://www.naukri.com/reliance-retail-jobs-careers-6283142
40123005336.0,Company Secretary,Hubner Interface Systems (india),3-5 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Company Secretarial,Legal Documentation,Legal Operations,Corporate Law,Drafting Agreements",4 Days Ago,https://www.naukri.com/job-listings-company-secretary-hubner-interface-systems-india-private-limited-bangalore-bengaluru-3-to-5-years-040123005336,https://www.naukri.com/hubner-interface-systems-india-jobs-careers-7064177
301222910263.0,Territory Manager - Sales - Insurance,Tekpillar Services,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,,,"Sales,Analytical skills,Insurance sales,Territory sales,communication skills",9 Days Ago,https://www.naukri.com/job-listings-territory-manager-sales-insurance-tekpillar-services-bangalore-bengaluru-2-to-6-years-301222910263,https://www.naukri.com/tekpillar-services-jobs-careers-123598343
91221006076.0,BBRC - Principal Investigator - TM-TDDT,Syngene,3-6 Yrs,Not disclosed,Bangalore/Bengaluru(Jigani),3.9,1111 Reviews,"Immunology,Flow Cytometry,Transfection,Biotechnology,RNA,Pharma,Animal Health,Research",3 Days Ago,https://www.naukri.com/job-listings-bbrc-principal-investigator-tm-tddt-syngene-bangalore-bengaluru-3-to-6-years-091221006076,https://www.naukri.com/syngene-jobs-careers-250843
60123008016.0,Area Sales Manager,LA Associates,7-12 Yrs,"4,00,000 - 5,50,000 PA.","Hybrid - Chennai, Tiruchirapalli/Trichy, Coimbatore",,,"area sales management,Distribution,retail channel sales,Dealer Network,field sales",2 Days Ago,https://www.naukri.com/job-listings-area-sales-manager-la-associates-chennai-tiruchirapalli-trichy-coimbatore-7-to-12-years-060123008016,https://www.naukri.com/la-associates-jobs-careers-1498590
30123500466.0,Senior Legal Associate,"Epiq Systems, Inc.",5-9 Yrs,Not disclosed,"Hyderabad/Secunderabad, Canada",4.0,95 Reviews,"Legal Associate,Analytical skills,Service level,Quality standards,Document review,Excel,Legal,MS Office tools",5 Days Ago,https://www.naukri.com/job-listings-senior-legal-associate-epiq-systems-inc-hyderabad-secunderabad-canada-5-to-9-years-030123500466,https://www.naukri.com/epiq-systems-jobs-careers-2701344
30123006327.0,Hiring For International BPO - Noida/ Gurugram,Imaginators Try Going Beyond,1-3 Yrs,"2,00,000 - 4,50,000 PA.","Noida, Gurgaon/Gurugram",,,"Travel Process,International Voice Process,International BPO,Customer Service,Sales,Inbound,Collections",5 Days Ago,https://www.naukri.com/job-listings-hiring-for-international-bpo-noida-gurugram-imaginators-try-going-beyond-noida-gurgaon-gurugram-1-to-3-years-030123006327,https://www.naukri.com/imaginators-try-going-beyond-jobs-careers-744755
40123910294.0,Sr. DevOps Engineer,Varite India Pvt. Ltd.,5-7 Yrs,Not disclosed,Hyderabad/Secunderabad,,,"DevOps,Atlas,Maven,Java,Nexus,Impala,YARN,Grunt",4 Days Ago,https://www.naukri.com/job-listings-sr-devops-engineer-varite-india-pvt-ltd-hyderabad-secunderabad-5-to-7-years-040123910294,https://www.naukri.com/varite-jobs-careers-82233
20123006271.0,Email Marketing Associate | K12 Techno Services | Bangalore,K12 Techno Services,1-2 Yrs,"3,00,000 - 4,00,000 PA.",Mumbai,3.1,423 Reviews,"lead generation,Email Marketing,Digital Marketing,Campaign Management,Email Campaign",5 Days Ago,https://www.naukri.com/job-listings-email-marketing-associate-k12-techno-services-bangalore-k12-techno-services-mumbai-1-to-2-years-020123006271,https://www.naukri.com/k12-techno-services-jobs-careers-747327
70123500694.0,Purchase Associate,Marriott,0-3 Yrs,Not disclosed,Raipur,4.2,3027 Reviews,"Procurement,Purchase Associate,Supervisor,Printing,Manager Quality Assurance,Safety training,Inspection,Food safety",1 Day Ago,https://www.naukri.com/job-listings-purchase-associate-marriott-raipur-0-to-3-years-070123500694,https://www.naukri.com/marriott-jobs-careers-1231370
60123012279.0,"BPO MNC Hiring For "" Director- Operations"" - Gurgaon",ESS Cee Hr Solutions,6-10 Yrs,"20,00,000 - 35,00,000 PA.",Delhi / NCR,,,"BPO,director-operations,Leadership,team management,operations manager,client management,AHT,quality",2 Days Ago,https://www.naukri.com/job-listings-bpo-mnc-hiring-for-director-operations-gurgaon-ess-cee-hr-solutions-delhi-ncr-6-to-10-years-060123012279,https://www.naukri.com/ess-cee-hr-solutions-jobs-careers-2146004
60123008378.0,System Analyst / Module Leader-Java Developer,Hrhelpdesk( A Unit Of Weekend Creations Private Li Mited),4-9 Yrs,"8,00,000 - 18,00,000 PA.","Bangalore/Bengaluru, Mumbai (All Areas)",,,"Multithreading,Core Java/ J2EE with Java 8,Spring Boot,REST WebServices",1 Day Ago,https://www.naukri.com/job-listings-system-analyst-module-leader-java-developer-hrhelpdesk-a-unit-of-weekend-creations-private-li-mited-bangalore-bengaluru-mumbai-all-areas-4-to-9-years-060123008378,https://www.naukri.com/hrhelpdesk-a-unit-of-weekend-creations-li-mited-jobs-careers-6249224
60123009085.0,Urgent Hiring For Voice Process For Wipro Greater Noida,Wipro,0-1 Yrs,Not disclosed,"Noida, Greater Noida",3.9,28658 Reviews,"bpo,international voice process,wipro,calling,typing speed",1 Day Ago,https://www.naukri.com/job-listings-urgent-hiring-for-voice-process-for-wipro-greater-noida-wipro-noida-greater-noida-0-to-1-years-060123009085,https://www.naukri.com/wipro-jobs-careers-1384
80422007621.0,Manager - Inside Sales (US Process),Novel Office,0-5 Yrs,Not disclosed,Bangalore/Bengaluru,4.2,112 Reviews,"US Process,inside sales,Sales,real estate,Business Development,International Sales,International Business,Voice Process",1 Day Ago,https://www.naukri.com/job-listings-manager-inside-sales-us-process-novel-office-bangalore-bengaluru-0-to-5-years-080422007621,https://www.naukri.com/novel-office-jobs-careers-835209
110722002049.0,Walk-in Interviews at Raksha Health Insurance - Faridabad,Raksha Health Insurance TPA,2-7 Yrs,Not disclosed,Faridabad,3.7,141 Reviews,"BDS,medical,BHMS,TPA,Health Insurance,hr generalist activities,mis,advanced excel",6 Days Ago,https://www.naukri.com/job-listings-walk-in-interviews-at-raksha-health-insurance-faridabad-raksha-health-insurance-tpa-faridabad-2-to-7-years-110722002049,https://www.naukri.com/raksha-health-insurance-tpa-jobs-careers-935428
301222908856.0,SAP Business Planning and Consolidation (SAP BPC) Application Lead,Accenture,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"SAP BPC,Consulting,Business planning,German,Forecasting,communication,Financial statements,US GAAP",8 Days Ago,https://www.naukri.com/job-listings-sap-business-planning-and-consolidation-sap-bpc-application-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-301222908856,https://www.naukri.com/accenture-jobs-careers-7682
20123905202.0,React.js Application Developer,Accenture,2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,4.1,32129 Reviews,"Product management,Business process,Multithreading,Agile,HTML,Tomcat,Restful web services,Core Java",5 Days Ago,https://www.naukri.com/job-listings-react-js-application-developer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-2-to-4-years-020123905202,https://www.naukri.com/accenture-jobs-careers-7682
311222500368.0,Airport Representative,Marriott,0-2 Yrs,Not disclosed,Gurgaon/Gurugram,4.2,3027 Reviews,"Supervisor,Loss prevention,Quality standards,Airport Representative,Safety training,Accounting,Billing,Programming",7 Days Ago,https://www.naukri.com/job-listings-airport-representative-marriott-gurgaon-gurugram-0-to-2-years-311222500368,https://www.naukri.com/marriott-jobs-careers-1231370
311222904439.0,SAP BRIM Consultant,Infosys,5-10 Yrs,Not disclosed,Pune,3.9,28172 Reviews,"SAP,Requirement analysis,SAP SOM,Business Blueprinting,Billing Solution,Subscription Order Management,SAP BRIM,Hybris",7 Days Ago,https://www.naukri.com/job-listings-sap-brim-consultant-infosys-limited-pune-5-to-10-years-311222904439,https://www.naukri.com/infosys-jobs-careers-11244
11122008542.0,Apexon |Embedded C/C++ Developer|Bangalore (Immediate Candidates only),Apexon,6-11 Yrs,Not disclosed,Bangalore/Bengaluru,3.6,180 Reviews,"Linux,Microcontroller,Embedded,Firmware,Driver programming,CAN,embedded C,Developer",5 Days Ago,https://www.naukri.com/job-listings-apexon-embedded-c-c-developer-bangalore-immediate-candidates-only-apexon-bangalore-bengaluru-6-to-11-years-011122008542,https://www.naukri.com/apexon-jobs-careers-209583
60123500515.0,Assistant Manager,dentsu international,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,3.5,123 Reviews,"Financial reporting,Staff development,Financial analysis,Finance,Team development,Budgeting,Forecasting,Operations",1 Day Ago,https://www.naukri.com/job-listings-assistant-manager-dentsu-international-bangalore-bengaluru-2-to-4-years-060123500515,https://www.naukri.com/dentsu-aegis-network-jobs-careers-5176414
70123004150.0,Functional Architect -  Oracle Supply Chain Management (Fusion),Oracle,7-12 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3.9,3843 Reviews,"order management,Warehouse Management,supply chain management,Analytics",1 Day Ago,https://www.naukri.com/job-listings-functional-architect-oracle-supply-chain-management-fusion-oracle-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-7-to-12-years-070123004150,https://www.naukri.com/oracle-jobs-careers-6101
271222005611.0,Customer Service Associate,Tech Mahindra,0-2 Yrs,"2,50,000 - 3,50,000 PA.","Temp. WFH - Noida, Kolkata, New Delhi, Hyderabad/Secunderabad, Pune, Jamshedpur, Delhi / NCR, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,21440 Reviews,"Bengali,International BPO,BPO,Customer Service,Non Voice Process,English Language,Annotation",10 Days Ago,https://www.naukri.com/job-listings-customer-service-associate-tech-mahindra-noida-kolkata-new-delhi-hyderabad-secunderabad-pune-jamshedpur-delhi-ncr-bangalore-bengaluru-mumbai-all-areas-0-to-2-years-271222005611,https://www.naukri.com/tech-mahindra-jobs-careers-1066
20822002778.0,Production engineer For Machine Assembly,Bharaj Machineries Company,3-7 Yrs,"3,00,000 - 4,50,000 PA.","Vasai, Virar, Bhayandar",4.5,6 Reviews,"Supervisory Skills,Shop Floor Control,Planning",9 Days Ago,https://www.naukri.com/job-listings-production-engineer-for-machine-assembly-bharaj-machineries-company-vasai-virar-bhayandar-3-to-7-years-020822002778,https://www.naukri.com/bharaj-machineries-jobs-careers-6020418
50123911342.0,Intune MDM Professional,Affluent Global Services,5-7 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru",3.5,102 Reviews,"MDM Cloud,PowerShell,presentation,Communications,Compliance,Windows,iOS",2 Days Ago,https://www.naukri.com/job-listings-intune-mdm-professional-affluent-global-services-mumbai-bangalore-bengaluru-5-to-7-years-050123911342,https://www.naukri.com/affluent-global-services-jobs-careers-1298204
30123008942.0,Manager IT Security,MVG Hr Solutions,8-12 Yrs,"20,00,000 - 30,00,000 PA.",Noida,,,"Cyber Security,IT Security",5 Days Ago,https://www.naukri.com/job-listings-manager-it-security-mvg-hr-solutions-noida-8-to-12-years-030123008942,https://www.naukri.com/mvg-hr-solutions-jobs-careers-18515
50123500366.0,Senior Software Developer,EXFO,6-11 Yrs,Not disclosed,Pune,3.8,41 Reviews,"Core Java,Linux,JBoss,XML,JSP,Shell scripting,JDBC,J2Ee",2 Days Ago,https://www.naukri.com/job-listings-senior-software-developer-exfo-electro-optical-engineering-india-pvt-ltd-pune-6-to-11-years-050123500366,https://www.naukri.com/exfo-jobs-careers-337503
50123501329.0,Java Engineer,Valtrove People,1-5 Yrs,Not disclosed,Bangalore/Bengaluru,4.8,2 Reviews,"Multithreading,Cloud Object Oriented analysis and design,Microservices Architecture,Performance Tuning,algorithms,Spring,Spring Boot,Java EE",2 Days Ago,https://www.naukri.com/job-listings-java-engineer-91social-bangalore-bengaluru-1-to-5-years-050123501329,https://www.naukri.com/valtrove-people-jobs-careers-4583260
40123008878.0,Marketing Manager,Omega Rubber Industries,5-10 Yrs,"2,50,000 - 4,00,000 PA.",Indore,,,"Pre Engineered Building,Industrial Marketing,Dealer Channel Management,Spoken English,distribution network,Industrial Sales,OEM Sales,Channel Network Management",4 Days Ago,https://www.naukri.com/job-listings-marketing-manager-omega-rubber-industries-indore-5-to-10-years-040123008878,https://www.naukri.com/omega-rubber-industries-jobs-careers-135057
20123000591.0,Urgent Requirement- Back Office Executive/Data Entry/Computer Operator,Schg Technology,0-4 Yrs,"2,75,000 - 3,50,000 PA.",Temp. WFH - Pune,,,"Inbound Process,Chat Support,Data Entry,Administration Work,Back Office Operations,Fresh,Typing Speed,Non Voice Process",6 Days Ago,https://www.naukri.com/job-listings-urgent-requirement-back-office-executive-data-entry-computer-operator-schg-technology-pune-0-to-4-years-020123000591,https://www.naukri.com/schg-technology-jobs-careers-7148067
301222002383.0,Presales Engineer,Jayani Technologies LLP (JTOPTICS),0-2 Yrs,"3,50,000 - 4,50,000 PA. (Including Variable: 20.0%)","Bangalore/Bengaluru, Mumbai (All Areas)",,,"Telecom,Fiber Optics,tendering,tender preparation,Bidding,Networking,Bid Management,IT Infrastructure Operations",9 Days Ago,https://www.naukri.com/job-listings-presales-engineer-jayani-technologies-llp-jtoptics-bangalore-bengaluru-mumbai-all-areas-0-to-2-years-301222002383,https://www.naukri.com/jayani-technologies-jobs-careers-5375840
60123011780.0,Bench Sales Recruiter,Proerpminds India,2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,,,"Marketing,H4,CPT,C2C,sales,H1B,GC,OPT",2 Days Ago,https://www.naukri.com/job-listings-bench-sales-recruiter-proerpminds-india-hyderabad-secunderabad-2-to-7-years-060123011780,https://www.naukri.com/proerpminds-india-jobs-careers-123634409
291222904134.0,AbInitio Application Developer,Accenture,2-4 Yrs,Not disclosed,Chennai,4.1,32129 Reviews,"Unix,Datastage,Ab Initio,Oracle,SQL,communication,Autosys,requirements analysis",10 Days Ago,https://www.naukri.com/job-listings-abinitio-application-developer-accenture-chennai-2-to-4-years-291222904134,https://www.naukri.com/accenture-jobs-careers-7682
50123501820.0,"Associate - Dotnet , C # Engineer",Superior Group,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,4.8,13 Reviews,"Computer science,Analytical skills,SUB,MS SQL,Version control,GIT,C,Coding",2 Days Ago,https://www.naukri.com/job-listings-associate-dotnet-c-engineer-superior-group-bangalore-bengaluru-4-to-9-years-050123501820,https://www.naukri.com/superior-group-jobs-careers-2041182
60123502086.0,Software Engineer (Python Networking),Clockhash Technologies,1-4 Yrs,Not disclosed,Kochi/Cochin,,,"Software design,Linux,Networking,Postgresql,Ethernet,Agile,HTTP,Test cases",1 Day Ago,https://www.naukri.com/job-listings-software-engineer-python-networking-clockhash-technologies-kochi-cochin-1-to-4-years-060123502086,https://www.naukri.com/clockhash-technologies-jobs-careers-6406184
30123500441.0,"Staff Engineer, Verification",Marvell Semiconductors,7-8 Yrs,Not disclosed,Bangalore/Bengaluru,4.5,22 Reviews,"Automation,VHDL,Semiconductor,Simulation,Linux,Digital design,Verilog,Perl",4 Days Ago,https://www.naukri.com/job-listings-staff-engineer-verification-marvell-india-pvt-ltd-bangalore-bengaluru-7-to-8-years-030123500441,https://www.naukri.com/marvell-semiconductors-jobs-careers-99003
50123007122.0,Bosch is hiring Test System developer For HIL(Hardware-in-Loop)/SIL,Bosch Global Software Technologies,4-7 Yrs,Not disclosed,Hybrid - Coimbatore,4.2,2375 Reviews,"HIL,Visual Studio,canalyzer,Automotive,AUTOSAR,python,Simulink,MATLAB",2 Days Ago,https://www.naukri.com/job-listings-bosch-is-hiring-test-system-developer-for-hil-hardware-in-loop-sil-bosch-global-software-technologies-coimbatore-4-to-7-years-050123007122,https://www.naukri.com/bosch-global-technologies-jobs-careers-121866
291222006254.0,"SME (AIML, Cybersecurity, Cloud Computing, Data Science, Full Stack)",Sunstone Education Technology Private Limited,3-8 Yrs,Not disclosed,Gurgaon/Gurugram,4.1,131 Reviews,"Cloud computing,full stack development,Blockchain,AIML,cybersecurity,Data science,Cryptography",10 Days Ago,https://www.naukri.com/job-listings-sme-aiml-cybersecurity-cloud-computing-data-science-full-stack-sunstone-education-technology-private-limited-gurgaon-gurugram-3-to-8-years-291222006254,https://www.naukri.com/sunstone-business-school-jobs-careers-757617
30123006538.0,Regional Sales Manager - North / West Region,Skills Bridge India,10-12 Yrs,Not disclosed,Delhi / NCR,,,"B2B Marketing,Regional Sales,B2B Sales,Corporate Sales",5 Days Ago,https://www.naukri.com/job-listings-regional-sales-manager-north-west-region-skills-bridge-india-delhi-ncr-10-to-12-years-030123006538,https://www.naukri.com/skills-bridge-india-jobs-careers-6989889
40123909732.0,Team Lead - WFM Scheduling Operations,Golden Opportunities,5-9 Yrs,Not disclosed,Pune,3.9,13 Reviews,"work force management,resource planning,data analysis,capacity planning,Ms Office Applications,Team managing,WFM",3 Days Ago,https://www.naukri.com/job-listings-team-lead-wfm-scheduling-operations-golden-opportunities-pune-5-to-9-years-040123909732,https://www.naukri.com/golden-opportunities-jobs-careers-2192
50123009233.0,Modernization Sales - Delhi,Schindler,4-9 Yrs,Not disclosed,"New Delhi, Delhi / NCR",4.1,581 Reviews,"MOD Sales,Project Sales,Hvac Sales,Technical Sales,Modernization sales",2 Days Ago,https://www.naukri.com/job-listings-modernization-sales-delhi-schindler-new-delhi-delhi-ncr-4-to-9-years-050123009233,https://www.naukri.com/schindler-jobs-careers-4582
